network_id,noise_type,edge_operation,noise_level,avg_algebraic_connectivity,std_algebraic_connectivity
wiki,perturbed_periphery_target,removal,50.0,0.9313141372763093,0.019428396260430737
wiki,perturbed_periphery_target,addition,50.0,4.9865874822024425,0.5358464495485668
wiki,perturbed_periphery_target,removal,60.0,0.9268769946883872,0.03648768204650516
wiki,perturbed_periphery_target,removal,70.0,0.9238155370091209,0.01586378280668433
wiki,perturbed_periphery_target,removal,75.0,0.9205687813238853,0.016067515674740927
wiki,perturbed_periphery_target,removal,80.0,0.9089190320615884,0.03992415463384583
wiki,perturbed_periphery_target,removal,85.0,0.9076035698763352,0.02179621140392511
wiki,perturbed_periphery_target,removal,90.0,0.8826521335597731,0.04168230930776816
wiki,perturbed_periphery_target,removal,95.0,0.8194053132959652,0.05316019095560521
wiki,perturbed_periphery_target,removal,98.0,0.7427863051778436,0.08123459045824355
wiki,perturbed_periphery_target,addition,100.0,7.901626635783828,0.26007850517589914
wiki,perturbed_periphery_target,addition,150.0,9.902305415888582,0.06085205035435346
wiki,perturbed_periphery_target,addition,200.0,11.508860213868951,0.20182555020722495
wiki,perturbed_random_target,added_edges,5.0,0.46168412105311707,0.10997618607305804
wiki,perturbed_random_target,added_edges,10.0,0.7403738635368653,0.12279429257195466
wiki,perturbed_random_target,added_edges,15.0,0.88693477971284,0.07289135917932979
wiki,perturbed_random_target,added_edges,20.0,0.9480369293117602,0.044872371551617364
wiki,perturbed_random_target,added_edges,30.0,1.5064285769070578,0.41312218777251536
wiki,perturbed_random_target,removed_edges,50.0,0.2468496341691389,0.0630156055469311
wiki,perturbed_random_target,added_edges,50.0,3.9230154673515347,0.6990941016317663
wiki,perturbed_random_target,removed_edges,60.0,0.25527288821358113,0.06645106429307898
wiki,perturbed_random_target,removed_edges,70.0,0.24530555193199866,0.06295038958336897
wiki,perturbed_random_target,removed_edges,75.0,0.23550557536280903,0.06490206751333012
wiki,perturbed_random_target,removed_edges,80.0,0.22827646562351725,0.06780306385367914
wiki,perturbed_random_target,removed_edges,85.0,0.21500466237004198,0.06202436840754376
wiki,perturbed_random_target,removed_edges,90.0,0.18968131069681796,0.04537126463247983
wiki,perturbed_random_target,removed_edges,95.0,0.1795845009065036,0.03961600246505749
wiki,perturbed_random_target,removed_edges,98.0,0.178418448414163,0.04141436884553721
wiki,perturbed_random_target,added_edges,100.0,12.234748581404574,1.275819175453199
wiki,perturbed_random_target,added_edges,150.0,21.811013521742215,1.5909646290100123
wiki,perturbed_random_target,added_edges,200.0,32.43918237883335,1.6950927497548607
wiki_conf,baseline,none,0.0,0.2667550971670818,0.0
wiki_conf,perturbed_hub_target,addition,5.0,0.2861252985853243,0.03608864553903717
wiki_conf,perturbed_hub_target,addition,10.0,0.2996704832008873,0.04374110154669733
wiki_conf,perturbed_hub_target,addition,15.0,0.31663592151125114,0.04629268388960695
wiki_conf,perturbed_hub_target,addition,20.0,0.3184046093869167,0.046991561711360985
wiki_conf,perturbed_hub_target,addition,30.0,0.35070352429870744,0.04512622706605698
wiki_conf,perturbed_hub_target,addition,50.0,0.37624107555087194,0.06963966425970418
wiki_conf,perturbed_hub_target,removal,50.0,0.26401253093853516,0.010116913641758409
wiki_conf,perturbed_hub_target,removal,60.0,0.2631685914314973,0.013837309128979536
wiki_conf,perturbed_hub_target,removal,70.0,0.265578674236127,0.007080880982683685
wiki_conf,perturbed_hub_target,removal,75.0,0.2656912693722374,0.007120639276700247
wiki_conf,perturbed_hub_target,removal,80.0,0.2664976447022002,5.992208782278596e-05
wiki_conf,perturbed_hub_target,removal,85.0,0.26517752820018514,0.009882577299100572
wiki_conf,perturbed_hub_target,removal,90.0,0.26664898175386403,4.174804288805337e-05
wiki_conf,perturbed_hub_target,removal,95.0,0.2667077797663923,2.582927289953612e-05
wiki_conf,perturbed_hub_target,removal,98.0,0.2667376821513173,1.5048722544824931e-05
wiki_conf,perturbed_hub_target,addition,100.0,0.551760257629859,0.1329370753674556
wiki_conf,perturbed_hub_target,addition,150.0,0.7266768699401779,0.1153620996538196
wiki_conf,perturbed_hub_target,addition,200.0,0.8263304569257659,0.07643578221262247
wiki_conf,perturbed_periphery_target,addition,5.0,0.6876773498038059,0.17197296660681613
wiki_conf,perturbed_periphery_target,addition,10.0,0.9810206510293367,0.11933611450887784
wiki_conf,perturbed_periphery_target,addition,15.0,1.7383914035534065,0.2971630891301016
wiki_conf,perturbed_periphery_target,addition,20.0,2.355497525529731,0.4074232270577869
wiki_conf,perturbed_periphery_target,addition,30.0,3.2881355971784605,0.4514301287634559
wiki_conf,perturbed_periphery_target,removal,50.0,0.9553648620127739,0.009042974240261114
wiki_conf,perturbed_periphery_target,addition,50.0,4.966351978335821,0.5207665849881682
wiki_conf,perturbed_periphery_target,removal,60.0,0.9603046775285953,0.007894392957709702
wiki_conf,perturbed_periphery_target,removal,70.0,0.9608820531319608,0.011873602787170189
wiki_conf,perturbed_periphery_target,removal,75.0,0.9606943157222659,0.010828386442797
wiki_conf,perturbed_periphery_target,removal,80.0,0.9573788393943389,0.015446239297863897
wiki_conf,perturbed_periphery_target,removal,85.0,0.9536684334225032,0.020742777058000615
wiki_conf,perturbed_periphery_target,removal,90.0,0.9468233983959361,0.016221682336015366
wiki_conf,perturbed_periphery_target,removal,95.0,0.9089777443897701,0.032895662449713224
wiki_conf,perturbed_periphery_target,removal,98.0,0.8118220661847729,0.07325207849653569
wiki_conf,perturbed_periphery_target,addition,100.0,8.001395113811851,0.29896999288173826
wiki_conf,perturbed_periphery_target,addition,150.0,9.996115854315493,0.24035697188422964
wiki_conf,perturbed_periphery_target,addition,200.0,11.72435459526712,0.11521959450441648
wiki_conf,perturbed_random_target,added_edges,5.0,0.4609799625379079,0.11158797021897345
wiki_conf,perturbed_random_target,added_edges,10.0,0.7471481418492597,0.0999656278884928
wiki_conf,perturbed_random_target,added_edges,15.0,0.8732976127586936,0.08266039104085669
wiki_conf,perturbed_random_target,added_edges,20.0,0.9530622839222356,0.04404738435483902
wiki_conf,perturbed_random_target,added_edges,30.0,1.546435319690871,0.4430372949551656
wiki_conf,perturbed_random_target,added_edges,50.0,4.029404431015115,0.7528719801612708
wiki_conf,perturbed_random_target,removed_edges,50.0,0.2840238628016347,0.06389322241211215
wiki_conf,perturbed_random_target,removed_edges,60.0,0.2916206765495042,0.06892658323941328
wiki_conf,perturbed_random_target,removed_edges,70.0,0.29744547993214654,0.0650008273523155
wiki_conf,perturbed_random_target,removed_edges,75.0,0.29033528899935584,0.06662806985238176
wiki_conf,perturbed_random_target,removed_edges,80.0,0.2865853566809921,0.05900678553025577
wiki_conf,perturbed_random_target,removed_edges,85.0,0.27902060488056835,0.05248809947678942
wiki_conf,perturbed_random_target,removed_edges,90.0,0.27922139457701584,0.055272941837155795
wiki_conf,perturbed_random_target,removed_edges,95.0,0.2766135582524902,0.03687556301277441
wiki_conf,perturbed_random_target,removed_edges,98.0,0.2665873724326704,0.01862142687623103
wiki_conf,perturbed_random_target,added_edges,100.0,12.347569816954097,1.1381840314729708
wiki_conf,perturbed_random_target,added_edges,150.0,22.093758987322357,1.4255374498654834
wiki_conf,perturbed_random_target,added_edges,200.0,32.512877191290265,1.8370330994900235
wiki_er,baseline,none,0.0,9.421328161786905,0.0
wiki_er,perturbed_hub_target,addition,5.0,9.742741146062695,0.4080794128015681
wiki_er,perturbed_hub_target,addition,10.0,10.096409843357575,0.5920406430541663
wiki_er,perturbed_hub_target,addition,15.0,10.437937727508363,0.6676484894983651
wiki_er,perturbed_hub_target,addition,20.0,10.862726925464901,0.8167179272662208
wiki_er,perturbed_hub_target,addition,30.0,11.722002490792192,1.0738942341303497
wiki_er,perturbed_hub_target,addition,50.0,13.466003469632932,1.289377782776766
wiki_er,perturbed_hub_target,removal,50.0,4.0356293352276795,0.5476583800144974
wiki_er,perturbed_hub_target,removal,60.0,5.725320009367062,0.5807669268003519
wiki_er,perturbed_hub_target,removal,70.0,7.074467403822524,0.718326533716234
wiki_er,perturbed_hub_target,removal,75.0,7.7196663259325256,0.717455617647969
wiki_er,perturbed_hub_target,removal,80.0,8.17209217779761,0.6178242560578057
wiki_er,perturbed_hub_target,removal,85.0,8.500322628417246,0.6557343570705045
wiki_er,perturbed_hub_target,removal,90.0,8.831740948780523,0.5099399568088354
wiki_er,perturbed_hub_target,removal,95.0,9.146424232807556,0.3730574813466125
wiki_er,perturbed_hub_target,removal,98.0,9.32510175716885,0.27957868830913657
wiki_er,perturbed_hub_target,addition,100.0,18.433521550296856,1.7532385005900852
wiki_er,perturbed_hub_target,addition,150.0,21.740331507778855,2.393068695197787
wiki_er,perturbed_hub_target,addition,200.0,27.11621486299959,2.7200176700277696
wiki_er,perturbed_periphery_target,addition,5.0,11.911372220743502,0.8183916502739771
wiki_er,perturbed_periphery_target,addition,10.0,13.828840427970345,0.8253880793461051
wiki_er,perturbed_periphery_target,addition,15.0,15.706285996560139,0.84831734088035
wiki_er,perturbed_periphery_target,addition,20.0,17.11721935968287,0.9428112249716923
wiki_er,perturbed_periphery_target,addition,30.0,20.148257074253323,0.816647610575469
wiki_er,perturbed_periphery_target,addition,50.0,24.95987823046805,0.8896694370829307
wiki_er,perturbed_periphery_target,removal,50.0,0.8918564993260428,0.10455692613080002
wiki_er,perturbed_periphery_target,removal,60.0,1.2477685907778875,0.43757357351168696
wiki_er,perturbed_periphery_target,removal,70.0,2.282392398849206,0.7408913992204441
wiki_er,perturbed_periphery_target,removal,75.0,3.0743667971038717,0.8345784571244024
wiki_er,perturbed_periphery_target,removal,80.0,3.8562350042686706,1.0985824630993886
wiki_er,perturbed_periphery_target,removal,85.0,5.024047963493558,0.8701165775266895
wiki_er,perturbed_periphery_target,removal,90.0,6.11544797581679,1.0693347238415125
wiki_er,perturbed_periphery_target,removal,95.0,7.792349991537817,0.8370837989705013
wiki_er,perturbed_periphery_target,removal,98.0,8.764268502037835,0.6668395205615332
wiki_er,perturbed_periphery_target,addition,100.0,35.84644444997296,1.2540437377666074
wiki_er,perturbed_periphery_target,addition,150.0,46.1122725470662,1.4388086525956378
wiki_er,perturbed_periphery_target,addition,200.0,55.57739459595409,1.3223129671249962
wiki_er,perturbed_random_target,added_edges,5.0,10.35369879551734,0.6291262863824667
wiki_er,perturbed_random_target,added_edges,10.0,11.24453294524239,0.899799736376087
wiki_er,perturbed_random_target,added_edges,15.0,12.411069322159603,0.9760893759136531
wiki_er,perturbed_random_target,added_edges,20.0,13.158293709113924,1.1133792302712402
wiki_er,perturbed_random_target,added_edges,30.0,15.390158006214158,1.2627017751209662
wiki_er,perturbed_random_target,added_edges,50.0,19.371730733745885,1.5569535550673543
wiki_er,perturbed_random_target,removed_edges,50.0,2.246194064135138,0.5710717570704695
wiki_er,perturbed_random_target,removed_edges,60.0,3.4879985802069062,0.7217317734387607
wiki_er,perturbed_random_target,removed_edges,70.0,4.811445427105857,0.8263674593541771
wiki_er,perturbed_random_target,removed_edges,75.0,5.753004842731641,0.8166795915676054
wiki_er,perturbed_random_target,removed_edges,80.0,6.684813911451167,0.7711386870360019
wiki_er,perturbed_random_target,removed_edges,85.0,7.101129467503277,0.9533389894014672
wiki_er,perturbed_random_target,removed_edges,90.0,7.837538031005334,0.9198916870579553
wiki_er,perturbed_random_target,removed_edges,95.0,8.715868465316031,0.7158955195507438
wiki_er,perturbed_random_target,removed_edges,98.0,9.170414913416888,0.43411801211328316
wiki_er,perturbed_random_target,added_edges,100.0,29.650834909010815,2.937217607381826
wiki_er,perturbed_random_target,added_edges,150.0,40.32269532844871,2.066720863448418
wiki_er,perturbed_random_target,added_edges,200.0,51.59742976015864,2.1568627314582884
wiki_sbm,baseline,none,0.0,0.3776344580421694,0.0
wiki_sbm,perturbed_hub_target,addition,5.0,0.4026338325099205,0.0729071868778915
wiki_sbm,perturbed_hub_target,addition,10.0,0.4328502192236385,0.10442497850959385
wiki_sbm,perturbed_hub_target,addition,15.0,0.44757633866776625,0.1130316318382069
wiki_sbm,perturbed_hub_target,addition,20.0,0.475517282175715,0.13234932853085898
wiki_sbm,perturbed_hub_target,addition,30.0,0.48422010394805814,0.15138859773352514
wiki_sbm,perturbed_hub_target,removal,50.0,0.37408903524265325,0.014380039178727573
wiki_sbm,perturbed_hub_target,addition,50.0,0.5171879515919982,0.16808502285645407
wiki_sbm,perturbed_hub_target,removal,60.0,0.3781193442704967,0.02544162147193905
wiki_sbm,perturbed_hub_target,removal,70.0,0.3803741213927891,0.03219117736122794
wiki_sbm,perturbed_hub_target,removal,75.0,0.37851102267066083,0.02289138956975261
wiki_sbm,perturbed_hub_target,removal,80.0,0.37667733807772924,0.0002688282313663077
wiki_sbm,perturbed_hub_target,removal,85.0,0.37835330359270364,0.014287823384709858
wiki_sbm,perturbed_hub_target,removal,90.0,0.3772058654152217,0.00019035602954294167
wiki_sbm,perturbed_hub_target,removal,95.0,0.3774548644096917,0.00010471127195762497
wiki_sbm,perturbed_hub_target,removal,98.0,0.3775804010925123,6.602389172065135e-05
wiki_sbm,perturbed_hub_target,addition,100.0,0.6557717976897537,0.1964305712212049
wiki_sbm,perturbed_hub_target,addition,150.0,0.7734864297298327,0.2014092845613609
wiki_sbm,perturbed_hub_target,addition,200.0,0.8518702193068927,0.16957449503260583
wiki_sbm,perturbed_periphery_target,addition,5.0,0.9323579016606597,0.05974361573987219
wiki_sbm,perturbed_periphery_target,addition,10.0,1.7436351175199045,0.23538845082082363
wiki_sbm,perturbed_periphery_target,addition,15.0,2.348184550235321,0.4093653557802321
wiki_sbm,perturbed_periphery_target,addition,20.0,2.9820541943707304,0.4330361317204582
wiki_sbm,perturbed_periphery_target,addition,30.0,4.259168409300305,0.4891725362507817
wiki_sbm,perturbed_periphery_target,removal,50.0,0.9072527690088183,0.07214827211394989
wiki_sbm,perturbed_periphery_target,addition,50.0,6.299553165774247,0.6222756579179397
wiki_sbm,perturbed_periphery_target,removal,60.0,0.9256520745870632,0.043665659028497776
wiki_sbm,perturbed_periphery_target,removal,70.0,0.9234109865842309,0.03391051740533107
wiki_sbm,perturbed_periphery_target,removal,75.0,0.923350063723275,0.030271907403910066
wiki_sbm,perturbed_periphery_target,removal,80.0,0.919277691849443,0.03357297526435628
wiki_sbm,perturbed_periphery_target,removal,85.0,0.9224139502118827,0.02273800344153782
wiki_sbm,perturbed_periphery_target,removal,90.0,0.9109418715731367,0.03112591433791414
wiki_sbm,perturbed_periphery_target,removal,95.0,0.8782749319996657,0.04903974355475209
wiki_sbm,perturbed_periphery_target,removal,98.0,0.8002778277486557,0.08701074011822954
wiki_sbm,perturbed_periphery_target,addition,100.0,10.213854162038057,0.4959430300013389
wiki_sbm,perturbed_periphery_target,addition,150.0,12.976986765316244,0.3488550138309167
wiki_sbm,perturbed_periphery_target,addition,200.0,15.23902799641233,0.2118347330027894
wiki_sbm,perturbed_random_target,added_edges,5.0,0.6394083998378748,0.1781316507438239
wiki_sbm,perturbed_random_target,added_edges,10.0,0.86036872243027,0.09990147211722093
wiki_sbm,perturbed_random_target,added_edges,15.0,0.9322992071677806,0.05892135176776682
wiki_sbm,perturbed_random_target,added_edges,20.0,0.97949064868088,0.08126593923739693
wiki_sbm,perturbed_random_target,added_edges,30.0,1.8232578082735398,0.5106435828635106
wiki_sbm,perturbed_random_target,added_edges,50.0,4.511366567545784,0.8749309302551402
wiki_sbm,perturbed_random_target,removed_edges,50.0,0.33022459623577743,0.06865490112331818
wiki_sbm,perturbed_random_target,removed_edges,60.0,0.3539091474809099,0.05081965731682375
wiki_sbm,perturbed_random_target,removed_edges,70.0,0.3830661020530093,0.07439812293340023
wiki_sbm,perturbed_random_target,removed_edges,75.0,0.38618099124066363,0.07185461767406368
wiki_sbm,perturbed_random_target,removed_edges,80.0,0.4064414612273967,0.09326689357384058
wiki_sbm,perturbed_random_target,removed_edges,85.0,0.41059775851215874,0.0786490970443167
wiki_sbm,perturbed_random_target,removed_edges,90.0,0.41108819029443466,0.08427139393605555
wiki_sbm,perturbed_random_target,removed_edges,95.0,0.39777324550168525,0.05889212736943229
wiki_sbm,perturbed_random_target,removed_edges,98.0,0.3984315226580727,0.07215856767771124
wiki_sbm,perturbed_random_target,added_edges,100.0,13.280042181563571,1.1768484042774174
wiki_sbm,perturbed_random_target,added_edges,150.0,23.613404464378785,1.4898262786903393
wiki_sbm,perturbed_random_target,added_edges,200.0,33.89152869066692,1.9655024170577273
